amount,hour_of_day,is_new_recipient,agent_rolling_avg_amount,deviation_from_role_avg,txns_last_5min,counterparty_risk_tier,agent,is_anomaly,calibrated_score
4931.65,11,0,4488.21,0.2181,0,1,Marketing Agent,0,6.2089760795367654
5400.78,7,0,4488.21,0.4489,0,1,Marketing Agent,0,13.649466303658786
5899.04,9,0,4488.21,0.694,0,1,Marketing Agent,0,8.726055124446109
2968.64,21,0,4488.21,-0.7475,0,1,Marketing Agent,0,15.228212285997888
6935.96,9,0,4488.21,1.2041,0,1,Marketing Agent,0,10.66248412880415
2745.73,21,0,4488.21,-0.8571,1,1,Marketing Agent,0,21.66131644509065
1793.52,22,0,4488.21,-1.3255,0,1,Marketing Agent,0,20.072298964336856
7617.81,1,0,4488.21,1.5395,0,1,Marketing Agent,0,28.493952080467867
7364.29,21,0,4488.21,1.4148,0,1,Marketing Agent,0,18.17259487846936
1679.48,8,0,4488.21,-1.3816,0,1,Marketing Agent,0,13.265966597862322
1275.65,22,0,4488.21,-1.5803,0,1,Marketing Agent,0,23.119118758528188
7161.62,13,0,4488.21,1.3151,0,3,Marketing Agent,0,35.99580666092535
4309.69,7,0,4488.21,-0.0878,0,1,Marketing Agent,0,13.315414266977655
4338.16,13,0,4488.21,-0.0738,2,3,Marketing Agent,0,40.0653116540822
6369.97,17,0,4488.21,0.9256,0,1,Marketing Agent,0,8.633653186198131
5103.23,11,0,4488.21,0.3025,0,1,Marketing Agent,0,6.04838454358404
7914.41,14,0,4488.21,1.6854,1,1,Marketing Agent,0,14.385142375893844
3536.69,16,0,4488.21,-0.4681,0,1,Marketing Agent,0,6.698844463366771
4086.56,22,0,4488.21,-0.1976,1,1,Marketing Agent,0,21.348399563135445
5003.37,17,0,4488.21,0.2534,0,2,Marketing Agent,0,21.282405785885228
4131.33,10,0,4488.21,-0.1755,0,2,Marketing Agent,0,18.802071160222468
1139.0,21,1,4488.21,-1.6475,0,1,Marketing Agent,0,41.55863622054541
4442.37,17,0,4488.21,-0.0225,2,1,Marketing Agent,0,19.768508201355395
5702.33,22,0,4488.21,0.5972,0,1,Marketing Agent,0,16.756178806228185
3406.8,11,0,4488.21,-0.5319,0,2,Marketing Agent,0,18.81882309622318
3378.44,11,1,4488.21,-0.5459,0,3,Marketing Agent,0,48.52095399262411
1595.07,18,0,4488.21,-1.4231,1,2,Marketing Agent,0,32.004674065972374
3589.78,12,1,4488.21,-0.4419,0,1,Marketing Agent,0,27.319686700450095
2240.65,21,0,4488.21,-1.1056,0,1,Marketing Agent,0,17.090648449721
5368.22,13,0,4488.21,0.4329,1,2,Marketing Agent,0,22.251376823164826
5741.61,18,0,4488.21,0.6166,0,1,Marketing Agent,0,9.615902916499808
7417.35,0,0,4488.21,1.4409,0,1,Marketing Agent,0,29.260289832552456
1776.8,9,0,4488.21,-1.3337,1,1,Marketing Agent,0,14.450706719913043
7545.2,9,0,4488.21,1.5037,1,3,Marketing Agent,0,43.094735270151254
7722.9,9,1,4488.21,1.5912,0,1,Marketing Agent,0,34.21269496405942
2379.92,18,0,4488.21,-1.0371,0,1,Marketing Agent,0,11.550389398048367
5439.56,13,1,4488.21,0.468,1,2,Marketing Agent,0,38.47679079054964
3046.45,22,1,4488.21,-0.7092,0,1,Marketing Agent,0,38.05655306163521
6549.47,10,0,4488.21,1.0139,0,1,Marketing Agent,0,8.019647576446797
6506.04,13,0,4488.21,0.9926,1,2,Marketing Agent,0,22.880563251138376
3482.98,20,0,4488.21,-0.4945,0,1,Marketing Agent,0,11.830496078770524
7885.0,9,0,4488.21,1.6709,0,1,Marketing Agent,0,13.449329065020043
4463.25,8,0,4488.21,-0.0123,1,1,Marketing Agent,0,13.278727131786871
5353.04,21,0,4488.21,0.4254,0,1,Marketing Agent,0,14.664476395143334
5132.26,8,0,4488.21,0.3168,0,1,Marketing Agent,0,9.649031666876674
7941.91,7,0,4488.21,1.6989,0,2,Marketing Agent,0,28.38689848498498
3556.51,10,0,4488.21,-0.4583,1,1,Marketing Agent,0,10.725404456727738
2769.01,7,0,4488.21,-0.8457,0,1,Marketing Agent,0,13.809398860710164
4593.96,17,0,4488.21,0.052,0,1,Marketing Agent,0,7.134274672589291
7874.25,16,0,4488.21,1.6656,0,2,Marketing Agent,0,24.793556320846164
7329.96,18,0,4488.21,1.3979,0,1,Marketing Agent,0,11.945978462091844
1164.11,7,0,4488.21,-1.6351,0,1,Marketing Agent,0,18.815112006954237
3229.97,11,0,4488.21,-0.6189,0,2,Marketing Agent,0,18.921237179478968
2168.17,14,0,4488.21,-1.1412,0,1,Marketing Agent,0,8.058896898252666
5545.84,18,0,4488.21,0.5203,0,1,Marketing Agent,0,9.367065415829224
5903.6,11,0,4488.21,0.6962,0,2,Marketing Agent,0,19.26197594551391
2841.79,11,1,4488.21,-0.8099,3,2,Marketing Agent,0,47.07201405030309
7973.08,18,0,4488.21,1.7142,0,1,Marketing Agent,0,14.84315219394462
3362.62,12,0,4488.21,-0.5537,0,1,Marketing Agent,0,6.518373005432332
2909.86,20,0,4488.21,-0.7764,0,1,Marketing Agent,0,12.688483194888434
7965.68,16,0,4488.21,1.7106,2,1,Marketing Agent,0,23.161885312779752
5596.85,12,0,4488.21,0.5453,0,1,Marketing Agent,0,6.365345692685576
5615.87,16,1,4488.21,0.5547,0,1,Marketing Agent,0,30.081637062806642
3330.43,19,0,4488.21,-0.5695,0,1,Marketing Agent,0,10.382288258897777
1219.62,20,0,4488.21,-1.6078,0,1,Marketing Agent,0,19.621534289400678
7104.28,18,0,4488.21,1.2869,0,1,Marketing Agent,0,11.352199082385006
7485.82,22,0,4488.21,1.4745,0,2,Marketing Agent,0,35.19246428529102
1074.75,7,0,4488.21,-1.6791,0,1,Marketing Agent,0,19.536893271775725
5015.57,10,1,4488.21,0.2594,0,2,Marketing Agent,0,37.985585375048444
3118.97,14,0,4488.21,-0.6735,0,1,Marketing Agent,0,6.41927684871847
2397.5,12,0,4488.21,-1.0284,0,1,Marketing Agent,0,7.584960884766446
4290.85,18,0,4488.21,-0.0971,0,1,Marketing Agent,0,8.683891136721854
3718.78,17,0,4488.21,-0.3785,0,1,Marketing Agent,0,7.545019097290961
5867.02,22,0,4488.21,0.6782,0,1,Marketing Agent,0,16.585222029918846
2891.99,8,0,4488.21,-0.7852,0,3,Marketing Agent,0,38.33750507738822
3625.99,22,0,4488.21,-0.4241,1,1,Marketing Agent,0,21.287666080469535
3567.56,7,1,4488.21,-0.4529,0,1,Marketing Agent,0,34.42516259047229
4588.09,18,0,4488.21,0.0491,1,1,Marketing Agent,0,13.455505132355016
7955.57,13,0,4488.21,1.7056,0,1,Marketing Agent,0,11.157435629936874
3971.6,13,0,4488.21,-0.2541,0,2,Marketing Agent,0,18.40613236247295
5950.96,15,0,4488.21,0.7195,2,1,Marketing Agent,0,18.52808121293188
1926.38,18,0,4488.21,-1.2602,0,2,Marketing Agent,0,26.629765609103785
3423.67,22,1,4488.21,-0.5236,0,1,Marketing Agent,0,37.4040354176676
2831.12,10,0,4488.21,-0.8151,0,1,Marketing Agent,0,7.681726098985864
2350.32,10,1,4488.21,-1.0516,0,1,Marketing Agent,0,30.824103732778685
2971.49,15,1,4488.21,-0.7461,1,1,Marketing Agent,0,32.93103236069162
1583.14,9,0,4488.21,-1.429,0,1,Marketing Agent,0,11.521373249513356
4149.12,15,0,4488.21,-0.1668,0,1,Marketing Agent,0,6.228601142701851
5702.66,17,0,4488.21,0.5974,0,1,Marketing Agent,0,7.9788290700206215
6638.33,16,0,4488.21,1.0577,0,1,Marketing Agent,0,7.849884085529235
7393.39,22,0,4488.21,1.4291,0,1,Marketing Agent,0,19.910864090061274
7030.35,10,0,4488.21,1.2505,0,1,Marketing Agent,0,8.633624154733532
7270.73,20,0,4488.21,1.3687,2,1,Marketing Agent,0,27.85322435346542
1161.05,8,0,4488.21,-1.6366,0,1,Marketing Agent,0,16.121474939082525
1899.68,17,0,4488.21,-1.2733,0,1,Marketing Agent,0,11.969986342610838
6334.44,16,0,4488.21,0.9082,2,3,Marketing Agent,0,44.05756615735488
2700.73,7,1,4488.21,-0.8793,1,1,Marketing Agent,0,39.30543877156667
2239.75,11,1,4488.21,-1.106,0,1,Marketing Agent,0,29.152405773966727
1454.71,12,0,4488.21,-1.4922,0,2,Marketing Agent,0,22.65376648731664
5003.36,7,0,4488.21,0.2534,0,1,Marketing Agent,0,13.361720135176814
2658.62,9,0,4488.21,-0.9,0,1,Marketing Agent,0,9.452609030988846
1611.71,21,0,4488.21,-1.415,2,1,Marketing Agent,0,30.72846522809698
1527.88,7,0,4488.21,-1.4562,0,1,Marketing Agent,0,15.98727968194117
6061.75,7,0,4488.21,0.774,1,3,Marketing Agent,0,45.438958446554686
6155.52,15,0,4488.21,0.8202,0,1,Marketing Agent,0,6.928958917240946
3387.94,18,0,4488.21,-0.5412,1,1,Marketing Agent,0,13.990714898329571
7362.38,18,0,4488.21,1.4138,0,1,Marketing Agent,0,11.945978462091844
1492.68,15,0,4488.21,-1.4735,0,1,Marketing Agent,0,10.045141869262775
5079.28,12,0,4488.21,0.2908,0,1,Marketing Agent,0,6.119635059715023
7759.51,9,0,4488.21,1.6092,0,2,Marketing Agent,0,24.621775710310267
7783.77,22,0,4488.21,1.6211,0,1,Marketing Agent,0,21.949704146339787
5417.02,20,0,4488.21,0.4569,0,1,Marketing Agent,0,11.738618564501834
3316.3,22,0,4488.21,-0.5765,0,1,Marketing Agent,0,16.007634786618162
5654.57,10,0,4488.21,0.5737,1,1,Marketing Agent,0,10.995865916388137
5287.96,18,0,4488.21,0.3934,0,1,Marketing Agent,0,9.353983752875795
1393.16,22,0,4488.21,-1.5225,2,1,Marketing Agent,0,33.37040445230055
1971.0,17,0,4488.21,-1.2382,0,1,Marketing Agent,0,11.632143694635744
7426.02,19,0,4488.21,1.4451,0,2,Marketing Agent,0,27.00391893454679
7485.93,16,0,4488.21,1.4746,0,1,Marketing Agent,0,9.517441280484995
2299.02,20,1,4488.21,-1.0769,0,1,Marketing Agent,0,37.77816492089391
6027.78,0,0,4488.21,0.7573,0,1,Marketing Agent,0,27.818217513751076
1641.1,18,0,4488.21,-1.4005,0,1,Marketing Agent,0,14.188914011373532
4030.79,11,1,4488.21,-0.225,3,3,Marketing Agent,0,55.915520071115566
5799.21,15,0,4488.21,0.6449,0,1,Marketing Agent,0,6.672386204038272
2471.53,20,0,4488.21,-0.992,0,1,Marketing Agent,0,13.430616313607924
6018.85,21,0,4488.21,0.7529,0,1,Marketing Agent,0,15.04058649453558
3708.31,9,0,4488.21,-0.3836,0,2,Marketing Agent,0,20.559087752827864
5378.16,14,0,4488.21,0.4378,1,1,Marketing Agent,0,9.534695619774302
2348.47,13,0,4488.21,-1.0525,0,1,Marketing Agent,0,7.187943871291679
6722.86,7,0,4488.21,1.0992,3,1,Marketing Agent,0,33.078730669677306
5957.66,10,0,4488.21,0.7228,1,1,Marketing Agent,0,11.050576946702984
4467.1,18,0,4488.21,-0.0104,0,1,Marketing Agent,0,8.847577488162573
5943.92,10,0,4488.21,0.7161,0,1,Marketing Agent,0,7.214810997497323
4284.47,16,0,4488.21,-0.1002,1,1,Marketing Agent,0,10.831373675315547
6120.95,22,0,4488.21,0.8032,0,2,Marketing Agent,0,32.22423312361943
5142.68,11,0,4488.21,0.3219,0,1,Marketing Agent,0,6.110163046344274
7026.29,8,0,4488.21,1.2485,2,1,Marketing Agent,0,22.84332265060479
4097.61,21,0,4488.21,-0.1921,0,1,Marketing Agent,0,14.78889164504974
4553.09,20,0,4488.21,0.0319,3,1,Marketing Agent,0,31.839271222773824
1556.91,12,0,4488.21,-1.4419,0,2,Marketing Agent,0,22.26082249201876
7819.33,14,0,4488.21,1.6386,0,1,Marketing Agent,0,10.238797603188365
2842.83,16,0,4488.21,-0.8094,0,1,Marketing Agent,0,7.6650788981159295
7147.24,9,0,4488.21,1.308,0,3,Marketing Agent,0,39.10160528220392
5028.04,8,0,4488.21,0.2655,0,1,Marketing Agent,0,9.668125141370453
2325.42,8,0,4488.21,-1.0639,1,3,Marketing Agent,0,43.232666477896146
1868.07,19,0,4488.21,-1.2889,0,1,Marketing Agent,0,14.1165556258943
6331.67,20,0,4488.21,0.9068,0,2,Marketing Agent,0,26.889778447486744
2317.39,19,0,4488.21,-1.0678,0,1,Marketing Agent,0,12.414046027123293
6940.31,11,0,4488.21,1.2062,0,1,Marketing Agent,0,7.650430135457054
6294.0,19,0,4488.21,0.8883,0,1,Marketing Agent,0,11.149163689900965
2594.01,16,0,4488.21,-0.9318,0,3,Marketing Agent,0,37.402826183771175
3762.68,8,0,4488.21,-0.3569,0,1,Marketing Agent,0,10.284866274670357
6852.28,20,0,4488.21,1.1629,0,1,Marketing Agent,0,14.123731189655198
3077.04,12,1,4488.21,-0.6942,1,1,Marketing Agent,0,31.167758013964132
3885.97,18,0,4488.21,-0.2962,0,1,Marketing Agent,0,9.133377395054577
5484.16,22,0,4488.21,0.4899,0,1,Marketing Agent,0,16.307072171350057
2527.81,7,0,4488.21,-0.9643,0,1,Marketing Agent,0,13.8407595938416
2756.65,19,0,4488.21,-0.8518,1,2,Marketing Agent,0,31.56249243733602
3413.31,20,0,4488.21,-0.5287,0,1,Marketing Agent,0,11.755940977246182
2685.39,18,0,4488.21,-0.8868,0,1,Marketing Agent,0,10.872343219069226
1048.88,12,0,4488.21,-1.6918,0,1,Marketing Agent,0,13.417286952796104
7233.89,21,0,4488.21,1.3506,2,1,Marketing Agent,0,31.112040440415868
5784.72,19,0,4488.21,0.6378,0,1,Marketing Agent,0,10.311200859135539
2970.14,0,0,4488.21,-0.7467,1,1,Marketing Agent,0,32.04523314841934
2128.85,15,0,4488.21,-1.1606,0,1,Marketing Agent,0,8.96488317026919
1431.34,23,1,4488.21,-1.5037,0,1,Marketing Agent,0,43.23499062896765
4457.46,22,0,4488.21,-0.0151,0,2,Marketing Agent,0,31.5098486156136
7318.85,18,0,4488.21,1.3924,1,1,Marketing Agent,0,16.379320634406348
1422.83,21,0,4488.21,-1.5079,1,1,Marketing Agent,0,24.94663487505242
6289.55,20,1,4488.21,0.8861,1,2,Marketing Agent,0,47.70505282805249
4010.66,23,0,4488.21,-0.2349,1,2,Marketing Agent,0,37.717173090789146
5718.25,20,0,4488.21,0.6051,0,1,Marketing Agent,0,12.412755833328115
7290.48,8,0,4488.21,1.3784,0,2,Marketing Agent,0,24.420324606988874
4121.52,15,0,4488.21,-0.1804,0,1,Marketing Agent,0,6.228601142701851
7840.17,14,0,4488.21,1.6488,1,1,Marketing Agent,0,14.009901051233864
5721.51,15,1,4488.21,0.6067,0,1,Marketing Agent,0,29.15638206444513
3228.79,18,0,4488.21,-0.6195,0,1,Marketing Agent,0,9.944030645246082
6399.7,9,0,4488.21,0.9403,2,1,Marketing Agent,0,20.77014657521834
7401.34,21,0,4488.21,1.433,0,1,Marketing Agent,0,18.279034413554342
5886.53,22,0,4488.21,0.6878,0,2,Marketing Agent,0,32.08860171425888
5238.55,21,0,4488.21,0.3691,0,1,Marketing Agent,0,14.877349716905307
7715.07,12,0,4488.21,1.5873,0,2,Marketing Agent,0,22.410487518454538
4984.41,19,0,4488.21,0.2441,1,2,Marketing Agent,0,28.922865591101033
6090.04,7,0,4488.21,0.7879,0,2,Marketing Agent,0,25.262918064842445
3233.45,19,0,4488.21,-0.6172,1,1,Marketing Agent,0,15.689908831842558
3506.79,13,1,4488.21,-0.4828,0,1,Marketing Agent,0,26.47012357200208
6676.76,11,0,4488.21,1.0766,2,1,Marketing Agent,0,18.96949922781993
3593.1,16,1,4488.21,-0.4403,1,2,Marketing Agent,0,41.57762587647685
3101.73,10,0,4488.21,-0.682,1,1,Marketing Agent,0,11.014626615334745
4423.61,16,0,4488.21,-0.0318,0,1,Marketing Agent,0,6.258005659689547
4821.42,15,0,4488.21,0.1639,2,3,Marketing Agent,0,42.491696635060684
6214.79,20,1,4488.21,0.8493,0,2,Marketing Agent,0,45.374213740143446
2596.78,9,0,4488.21,-0.9304,0,1,Marketing Agent,0,9.470911255469272
2193.87,10,1,4488.21,-1.1286,0,1,Marketing Agent,0,30.959024639902477
5836.05,17,0,4488.21,0.663,0,1,Marketing Agent,0,7.588193793852927
3868.13,15,0,4488.21,-0.305,1,2,Marketing Agent,0,23.541037069593806
7159.82,20,0,4488.21,1.3142,0,1,Marketing Agent,0,14.445820128932885
3270.57,8,0,4488.21,-0.599,3,1,Marketing Agent,0,29.324285457178878
6573.76,22,0,4488.21,1.0259,1,1,Marketing Agent,0,22.42214686738374
7616.49,14,1,4488.21,1.5388,0,1,Marketing Agent,0,30.249874914684426
3822.69,19,0,4488.21,-0.3274,0,1,Marketing Agent,0,9.963280867084567
7080.78,14,0,4488.21,1.2753,0,1,Marketing Agent,0,7.9007944992094075
4250.75,10,0,4488.21,-0.1168,0,1,Marketing Agent,0,7.030610739529308
2068.79,7,0,4488.21,-1.1901,1,2,Marketing Agent,0,30.71124421875129
6165.01,12,0,4488.21,0.8248,0,1,Marketing Agent,0,6.6000893515519525
3698.95,13,0,4488.21,-0.3882,0,2,Marketing Agent,0,18.50282131909491
7647.44,1,0,4488.21,1.554,0,1,Marketing Agent,0,28.493952080467867
7113.53,21,0,4488.21,1.2914,0,2,Marketing Agent,0,31.943161720548694
6517.86,22,0,4488.21,0.9984,0,1,Marketing Agent,0,17.59447931414594
3670.2,13,0,4488.21,-0.4024,1,1,Marketing Agent,0,9.084289991349149
7091.75,14,0,4488.21,1.2807,0,1,Marketing Agent,0,7.9007944992094075
2045.69,9,0,4488.21,-1.2015,1,1,Marketing Agent,0,13.82325647103304
3559.97,11,0,4488.21,-0.4566,0,2,Marketing Agent,0,18.779140052624253
4040.67,10,1,4488.21,-0.2201,0,1,Marketing Agent,0,29.188324695062484
6721.83,22,0,4488.21,1.0987,0,2,Marketing Agent,0,33.38054312402635
7337.54,17,0,4488.21,1.4016,0,1,Marketing Agent,0,10.240738079324629
2057.27,0,0,4488.21,-1.1958,0,1,Marketing Agent,0,28.766553107835602
7622.3,19,0,4488.21,1.5417,0,1,Marketing Agent,0,13.98997323361042
2518.96,18,0,4488.21,-0.9687,0,1,Marketing Agent,0,11.292949448085176
1114.73,14,0,4488.21,-1.6594,0,1,Marketing Agent,0,13.03292236612944
4306.02,19,0,4488.21,-0.0896,2,1,Marketing Agent,0,22.534587335505872
2896.23,22,1,4488.21,-0.7831,0,1,Marketing Agent,0,38.44583505299505
2384.3,13,0,4488.21,-1.0349,0,1,Marketing Agent,0,7.14238181560638
4481.26,19,0,4488.21,-0.0034,0,1,Marketing Agent,0,9.660766612210336
2108.21,20,0,4488.21,-1.1707,0,1,Marketing Agent,0,14.841223682401871
6808.45,22,0,4488.21,1.1413,0,1,Marketing Agent,0,18.63806868250173
6976.7,20,0,4488.21,1.2241,0,1,Marketing Agent,0,14.146028255934894
2943.69,19,1,4488.21,-0.7598,0,1,Marketing Agent,0,34.74816073821494
2329.62,11,0,4488.21,-1.0618,1,3,Marketing Agent,0,39.14928959154137
5247.77,12,0,4488.21,0.3736,0,1,Marketing Agent,0,6.339911671016307
4493.96,18,0,4488.21,0.0028,2,1,Marketing Agent,0,21.957700290727654
4045.75,17,0,4488.21,-0.2176,0,1,Marketing Agent,0,7.472332176392982
6961.18,9,0,4488.21,1.2165,0,1,Marketing Agent,0,10.386595967018897
4411.39,9,1,4488.21,-0.0378,0,2,Marketing Agent,0,39.96959881555689
5660.52,15,1,4488.21,0.5767,1,1,Marketing Agent,0,32.62848994166482
3473.59,15,0,4488.21,-0.4991,0,2,Marketing Agent,0,20.100128653578388
1742.08,9,0,4488.21,-1.3508,1,2,Marketing Agent,0,28.51026985132443
7670.65,15,0,4488.21,1.5655,0,2,Marketing Agent,0,23.370811667846624
5942.17,18,0,4488.21,0.7152,0,2,Marketing Agent,0,22.858445758997114
5254.72,22,0,4488.21,0.3771,0,2,Marketing Agent,0,31.97621394004201
1990.34,18,0,4488.21,-1.2287,0,1,Marketing Agent,0,13.031046050608207
4631.34,8,1,4488.21,0.0704,0,2,Marketing Agent,0,40.42045291398155
4459.62,20,0,4488.21,-0.0141,0,1,Marketing Agent,0,11.189881151345638
2514.83,15,0,4488.21,-0.9707,0,1,Marketing Agent,0,7.786214360982402
4433.55,17,0,4488.21,-0.0269,2,1,Marketing Agent,0,19.768508201355395
7698.0,22,0,4488.21,1.5789,2,2,Marketing Agent,0,44.06877770668007
5420.56,15,0,4488.21,0.4586,0,1,Marketing Agent,0,6.001797258991825
3370.06,19,0,4488.21,-0.55,0,2,Marketing Agent,0,24.540631928109534
3174.28,7,0,4488.21,-0.6463,0,1,Marketing Agent,0,13.14878689021488
5329.36,8,1,4488.21,0.4138,0,3,Marketing Agent,0,52.759366240950314
5281.39,21,0,4488.21,0.3902,0,2,Marketing Agent,0,29.836005507048668
5193.81,12,0,4488.21,0.3471,1,1,Marketing Agent,0,9.4374407043052
4707.46,21,1,4488.21,0.1079,0,1,Marketing Agent,0,36.405669487105804
3387.68,0,0,4488.21,-0.5414,0,1,Marketing Agent,0,26.938709837608222
3613.48,22,0,4488.21,-0.4303,1,3,Marketing Agent,0,49.82452238280124
5819.6,16,0,4488.21,0.6549,0,1,Marketing Agent,0,6.700508146245232
1896.93,11,0,4488.21,-1.2747,0,1,Marketing Agent,0,8.756119724050793
4957.29,13,0,4488.21,0.2307,0,1,Marketing Agent,0,5.884178485800106
4314.66,22,0,4488.21,-0.0854,0,1,Marketing Agent,0,15.857970308638969
1123.97,11,0,4488.21,-1.6549,0,1,Marketing Agent,0,12.651217854168317
3590.06,13,0,4488.21,-0.4418,1,1,Marketing Agent,0,9.168104024047608
2722.77,8,0,4488.21,-0.8684,1,1,Marketing Agent,0,15.01984793197112
7612.04,12,1,4488.21,1.5366,2,1,Marketing Agent,0,39.660700037923455
5817.97,18,0,4488.21,0.6541,0,2,Marketing Agent,0,22.903834030505767
7371.02,11,0,4488.21,1.4181,0,2,Marketing Agent,0,21.02401934143151
7317.88,20,1,4488.21,1.3919,0,1,Marketing Agent,0,37.83940030777225
5437.1,15,0,4488.21,0.4668,2,1,Marketing Agent,0,18.18744779002873
7312.88,12,0,4488.21,1.3895,0,2,Marketing Agent,0,21.432871173777734
4333.31,16,0,4488.21,-0.0762,0,1,Marketing Agent,0,6.194517233503982
2963.72,21,0,4488.21,-0.7499,2,1,Marketing Agent,0,28.489705125649568
3385.3,21,0,4488.21,-0.5425,0,1,Marketing Agent,0,14.40168987760102
6556.73,13,0,4488.21,1.0175,1,1,Marketing Agent,0,10.491369228304738
5888.31,6,0,4488.21,0.6887,0,1,Marketing Agent,0,15.838929428897286
7312.99,16,0,4488.21,1.3895,0,1,Marketing Agent,0,9.374133239565696
7758.32,10,0,4488.21,1.6086,3,1,Marketing Agent,0,28.155535193476844
6471.17,19,1,4488.21,0.9754,3,1,Marketing Agent,0,48.18109501503432
5005.92,16,0,4488.21,0.2547,0,1,Marketing Agent,0,6.66521061885067
7379.67,12,0,4488.21,1.4223,0,1,Marketing Agent,0,8.619379191380128
5956.73,14,0,4488.21,0.7224,2,1,Marketing Agent,0,17.637518255545746
5265.71,12,0,4488.21,0.3825,2,1,Marketing Agent,0,17.46652908038573
6693.25,17,0,4488.21,1.0847,2,1,Marketing Agent,0,21.393520464582483
2743.69,7,0,4488.21,-0.8581,0,2,Marketing Agent,0,25.46697577435125
4943.09,9,0,4488.21,0.2238,0,2,Marketing Agent,0,20.778635144097446
7233.9,18,0,4488.21,1.3506,0,1,Marketing Agent,0,11.52468896002279
3194.22,17,1,4488.21,-0.6365,0,3,Marketing Agent,0,52.840780205771345
7165.1,21,0,4488.21,1.3168,1,1,Marketing Agent,0,22.763961238070397
3689.0,18,0,4488.21,-0.3931,0,1,Marketing Agent,0,9.26680053646789
2038.49,1,0,4488.21,-1.205,1,1,Marketing Agent,0,32.330126234792544
3251.58,16,0,4488.21,-0.6083,0,3,Marketing Agent,0,36.7479625700774
4704.65,7,0,4488.21,0.1065,2,1,Marketing Agent,0,24.304191711776536
4238.82,11,0,4488.21,-0.1227,1,1,Marketing Agent,0,9.145553141695206
7303.01,16,1,4488.21,1.3846,0,1,Marketing Agent,0,31.645436962713312
7630.01,14,0,4488.21,1.5455,0,1,Marketing Agent,0,9.059273979377402
6094.79,18,0,4488.21,0.7903,1,2,Marketing Agent,0,26.760042526380047
1468.48,17,0,4488.21,-1.4854,0,1,Marketing Agent,0,13.322789797645019
3727.04,22,0,4488.21,-0.3744,0,1,Marketing Agent,0,16.099507463694053
2352.27,20,0,4488.21,-1.0507,2,1,Marketing Agent,0,26.058284854183643
6389.62,22,0,4488.21,0.9353,0,1,Marketing Agent,0,17.803392004958717
5983.35,14,0,4488.21,0.7355,0,1,Marketing Agent,0,5.978563567149953
3546.48,13,0,4488.21,-0.4632,0,1,Marketing Agent,0,6.119830869460241
6444.31,18,0,4488.21,0.9622,0,1,Marketing Agent,0,10.325491947432264
4316.23,12,0,4488.21,-0.0846,0,1,Marketing Agent,0,6.150267665058307
2563.33,7,1,4488.21,-0.9469,0,1,Marketing Agent,0,36.13099673202152
1021.37,19,0,4488.21,-1.7053,0,1,Marketing Agent,0,19.06992916903807
3493.18,8,0,4488.21,-0.4895,0,1,Marketing Agent,0,10.28809351201545
5344.57,14,0,4488.21,0.4212,0,2,Marketing Agent,0,19.042534450403416
4933.15,0,0,4488.21,0.2189,0,2,Marketing Agent,0,36.85395165840476
6485.79,8,0,4488.21,0.9826,0,1,Marketing Agent,0,11.046213894196278
7696.67,20,0,4488.21,1.5783,0,1,Marketing Agent,0,16.432810409226782
4392.88,9,0,4488.21,-0.0469,0,1,Marketing Agent,0,8.246024405515884
3199.18,7,0,4488.21,-0.6341,0,3,Marketing Agent,0,40.7293342996561
7182.49,21,0,4488.21,1.3253,1,1,Marketing Agent,0,22.785670895869224
2400.41,21,0,4488.21,-1.027,0,1,Marketing Agent,0,16.375350794098374
6675.1,20,0,4488.21,1.0757,0,1,Marketing Agent,0,13.625839874116563
2317.37,20,0,4488.21,-1.0678,2,1,Marketing Agent,0,26.043886368277104
7465.96,11,0,4488.21,1.4648,0,1,Marketing Agent,0,9.017490298151875
5235.57,21,0,4488.21,0.3676,0,1,Marketing Agent,0,14.877349716905307
3069.34,10,1,4488.21,-0.6979,0,1,Marketing Agent,0,29.66760647961244
1423.94,7,0,4488.21,-1.5073,0,3,Marketing Agent,0,42.67555179419181
7193.4,12,1,4488.21,1.3307,2,1,Marketing Agent,0,38.938296234316205
4664.52,22,0,4488.21,0.0867,0,1,Marketing Agent,0,16.07954974774365
